5.185257405263114627e+00,6.685649082435556334e-01,8.295258930761389982e-01
5.186226126880677079e+00,6.686898110649086568e-01,7.662015784631626136e-01
5.209114361942505766e+00,6.716409221820610620e-01,6.919855362226584594e-01
5.249723800572757781e+00,6.768769294792299496e-01,6.118876779842923330e-01
5.303647483165035759e+00,6.838296184369406783e-01,5.287180736864560693e-01
5.366796783242548941e+00,6.919718190476786823e-01,4.411714953218863200e-01
5.434032238217749722e+00,7.006408709910948440e-01,3.461719488912867182e-01
5.499159098294920334e+00,7.090380497285455608e-01,2.426776850684833065e-01
5.556597556723448683e+00,7.164439188470086428e-01,1.324010648236424448e-01
5.602498971748514300e+00,7.223622509424093563e-01,1.736228009889669369e-02
5.634666636227454894e+00,7.265098119928874443e-01,-1.012820367945680561e-01
5.652589117813602293e+00,7.288206600994784345e-01,-2.210943957750731437e-01
5.657706496891431236e+00,7.294804730665538361e-01,-3.368181486042564621e-01
5.652756288948481256e+00,7.288422144304820272e-01,-4.432281738026822016e-01
5.640904527397749391e+00,7.273140989958176705e-01,-5.391007681358073178e-01
5.626788622220923131e+00,7.254940545676008545e-01,-6.258753561138228338e-01
5.618415539168998052e+00,7.244144650574168010e-01,-7.015916324887571109e-01
5.625409495095875734e+00,7.253162358157529965e-01,-7.584683823704641004e-01
5.652625718805783350e+00,7.288253792748378146e-01,-7.887930410218433330e-01
5.695577391597566930e+00,7.343633842251415800e-01,-7.925543985636515076e-01
5.744174385916624992e+00,7.406292727835100953e-01,-7.772668073312881676e-01
5.791662838055716911e+00,7.467522306553361355e-01,-7.504040527385585913e-01
5.838803119992643786e+00,7.528302969507042475e-01,-7.139870725245897054e-01
5.889209849969137878e+00,7.593295250830213172e-01,-6.667729241750064428e-01
5.942727480536800222e+00,7.662298594296951260e-01,-6.089371037962545419e-01
5.994937379161724422e+00,7.729615804139124968e-01,-5.422925590877722968e-01
6.041689706901989254e+00,7.789896255547605897e-01,-4.671643982797052952e-01
6.081533431914723842e+00,7.841269050136707719e-01,-3.819417258736735321e-01
6.113593585050846713e+00,7.882606040115199830e-01,-2.862959530126024665e-01
6.135394263138467252e+00,7.910714901847893943e-01,-1.829772441028311991e-01
6.144173545825493576e+00,7.922034533382750210e-01,-7.549584485104213205e-02
6.139310203570158997e+00,7.915763947923686317e-01,3.455327511681183239e-02
5.891190821033295499e+00,1.544852157847565133e+00,4.585643337483320120e-02
5.868543512347328850e+00,1.538913334143528377e+00,1.453530793563610479e-01
5.836023925850380323e+00,1.530385694333805002e+00,2.447648021649776739e-01
5.794604074889643464e+00,1.519524130334559686e+00,3.431060109506851030e-01
5.744989026592251413e+00,1.506513532519550669e+00,4.387548784741841512e-01
5.688212566905252565e+00,1.491624991488211149e+00,5.294526384324561574e-01
5.626014437905474175e+00,1.475314721337678936e+00,6.138193081076562807e-01
5.560103786480474319e+00,1.458030913161662223e+00,6.915628297647381517e-01
5.491364762086806017e+00,1.440005418250894786e+00,7.616595652344299028e-01
5.420191581141965642e+00,1.421341612323755221e+00,8.214641418921851956e-01
5.347384864313426966e+00,1.402249442843046090e+00,8.685326261273892401e-01
5.274381412474120623e+00,1.383105683367183314e+00,9.025698922572331639e-01
5.202850579091958139e+00,1.364348089926391117e+00,9.245851502883850603e-01
5.134467059687787049e+00,1.346415819402141612e+00,9.347659849408940236e-01
5.070818750589980439e+00,1.329725267247212850e+00,9.325537880699212856e-01
5.012910682521027894e+00,1.314539983553174363e+00,9.186768439216930204e-01
4.960769774393901876e+00,1.300867027290285138e+00,8.955847937954219962e-01
4.914202108619330822e+00,1.288655547278311664e+00,8.652312203026826243e-01
4.874226206298876818e+00,1.278172631202810106e+00,8.273532143719387610e-01
4.843319940269181778e+00,1.270068053840196276e+00,7.805843155421805513e-01
4.824003573844560577e+00,1.265002706059182191e+00,7.245173690359463237e-01
4.817696766912139772e+00,1.263348866522378877e+00,6.600543591815229982e-01
4.825408242697021066e+00,1.265371053609568364e+00,5.887027168568096380e-01
4.848942988350242622e+00,1.271542590691165708e+00,5.128256986760852953e-01
4.890286990440841919e+00,1.282384264774388605e+00,4.361211030411666356e-01
4.949347016445096337e+00,1.297871627412423567e+00,3.621041893625467911e-01
5.022619171997867227e+00,1.317085849299737266e+00,2.913427615570184370e-01
5.104244899870740149e+00,1.338490635814218122e+00,2.208670693654676276e-01
5.188149028091013193e+00,1.360492889258568816e+00,1.467549422759588384e-01
5.269362104706643457e+00,1.381789465870407518e+00,6.685201955217276448e-02
5.344249725080428171e+00,1.401427312520606483e+00,-1.891868705856317168e-02
5.410352096401488176e+00,1.418761395573830075e+00,-1.094400267278080874e-01
5.466142690330275222e+00,1.433391412159062073e+00,-2.024442861343137001e-01
5.510957838556004518e+00,1.445143327950619172e+00,-2.943896915446861939e-01
5.545727857677121619e+00,1.454261100689516306e+00,-3.815184589858885422e-01
5.574158358300713267e+00,1.461716455909080947e+00,-4.607075186663973088e-01
5.602271636270076627e+00,1.469088625552623650e+00,-5.281285508861697231e-01
5.635081381135459644e+00,1.477692353846867812e+00,-5.776186916426279128e-01
5.672937892019795925e+00,1.487619500039356613e+00,-6.027284529877281471e-01
5.711726013166667393e+00,1.497790943211534609e+00,-6.017802636544756778e-01
5.747203738577022492e+00,1.507094298393993226e+00,-5.799371850247670990e-01
5.778732146765074518e+00,1.515362020642763818e+00,-5.449410857748343551e-01
5.808375842458584515e+00,1.523135513074072245e+00,-5.011048281907735102e-01
5.837161265095542895e+00,1.530683939805810523e+00,-4.481940620715876844e-01
5.863377211122111632e+00,1.537558570422860704e+00,-3.851200623767856990e-01
5.884352809147722851e+00,1.543059019968021417e+00,-3.126805496775457160e-01
5.898532835517684703e+00,1.546777460772512214e+00,-2.325115387499758768e-01
5.905211793258185793e+00,1.548528889743501669e+00,-1.453894781662378455e-01
5.903246210399669458e+00,1.548013453219265312e+00,-5.194965521625732191e-02
5.891190821033295499e+00,1.544852157847565133e+00,4.585643337483298609e-02
5.560206765512800686e+00,2.251078236386980347e+00,1.506498861385501659e-04
5.529531000390250028e+00,2.238658995491084269e+00,8.003057595825342763e-02
5.491169659326837760e+00,2.223128209743676642e+00,1.626517010864783341e-01
5.446080382576858447e+00,2.204873584715007162e+00,2.472408682590087892e-01
5.395442915725116251e+00,2.184372746457922787e+00,3.319615225267003589e-01
5.340019972503571744e+00,2.161934483540010721e+00,4.148114554075569838e-01
5.280316892142240093e+00,2.137763385141251415e+00,4.945935867881888770e-01
5.217189879314950041e+00,2.112206090116715007e+00,5.706469887397332963e-01
5.151804696358889935e+00,2.085734563329708635e+00,6.417587870485301771e-01
5.084845291315700955e+00,2.058625704653974875e+00,7.055283510335876862e-01
5.016155202274179992e+00,2.030816169682016170e+00,7.588834965712897285e-01
4.945590637758103369e+00,2.002247743696941029e+00,7.993911877103592190e-01
4.874218750912939768e+00,1.973352469124862507e+00,8.262464616672712259e-01
4.804379895776826004e+00,1.945077850305612532e+00,8.399771352970161198e-01
4.738445186700577239e+00,1.918383845049431713e+00,8.412338347533598881e-01
4.677639828335350636e+00,1.893766483745413787e+00,8.302618130253154316e-01
4.622127565429231311e+00,1.871292059294935362e+00,8.078192568902706761e-01
4.572014096760229407e+00,1.851003364390574557e+00,7.760455364963955160e-01
4.528015273276770891e+00,1.833190214961569531e+00,7.374456212521778298e-01
4.491202884988741317e+00,1.818286530692380554e+00,6.928736199678547925e-01
4.462389376486640025e+00,1.806621233943825233e+00,6.413705498864784582e-01
4.441900931869691149e+00,1.798326382022004566e+00,5.824474179354884873e-01
4.429783959039382601e+00,1.793420763403938079e+00,5.177469444540782062e-01
4.426065387663313366e+00,1.791915280703718860e+00,4.496512277848241368e-01
4.431013460634202872e+00,1.793918533432720119e+00,3.789408032458096987e-01
4.445615215771687723e+00,1.799830128916348082e+00,3.053242081562477783e-01
4.471996508476678400e+00,1.810510730620641384e+00,2.305233473779182141e-01
4.512928597966869404e+00,1.827082297058191918e+00,1.594807298688336594e-01
4.570104297906769197e+00,1.850230172526277972e+00,9.741867622191188736e-02
4.642340290558807148e+00,1.879475284767677890e+00,4.598464762495488301e-02
4.725465487583690560e+00,1.913128947267913382e+00,2.693784877635898266e-03
4.814227271025623089e+00,1.949064610698336697e+00,-3.665211236897203406e-02
4.904468323144546282e+00,1.985599163642220777e+00,-7.596336217077576114e-02
4.993632311378791044e+00,2.021697661746375552e+00,-1.184048170689110668e-01
5.079727317029576028e+00,2.056553666505799516e+00,-1.656949489103765327e-01
5.160642653545815861e+00,2.089312655641132555e+00,-2.167312412663206511e-01
5.234890972828306843e+00,2.119372468643376362e+00,-2.677630074966206863e-01
5.302579344305489606e+00,2.146776453119970007e+00,-3.148621737733350856e-01
5.364864659428219440e+00,2.171992982510374759e+00,-3.556930661444441255e-01
5.422164157201515344e+00,2.195190978166472462e+00,-3.880920837428468162e-01
5.473216543956609392e+00,2.215859798875229991e+00,-4.078753967898559596e-01
5.516136647439766172e+00,2.233236222977598828e+00,-4.101112459660414267e-01
5.550103820035495517e+00,2.246988007076007765e+00,-3.932972658784980591e-01
5.575642464842975876e+00,2.257327458455678837e+00,-3.611422316416530998e-01
5.593419273734714814e+00,2.264524490741746110e+00,-3.192101387985276095e-01
5.603313556680558527e+00,2.268530241956285387e+00,-2.702812196393914457e-01
5.604823053939560928e+00,2.269141369666265895e+00,-2.137246185989526148e-01
5.597904347628427146e+00,2.266340295918874315e+00,-1.487153126769102385e-01
5.582963189244829927e+00,2.260291291289704851e+00,-7.659772461062633320e-02
5.560206765512800686e+00,2.251078236386980347e+00,1.506498861384018471e-04
5.219449473378316107e+00,2.939539179250468148e+00,-3.090661742732976613e-02
5.187539038254154633e+00,2.921567557003172499e+00,2.269954428883017711e-02
5.147111624991912215e+00,2.898799262031405366e+00,7.912693906095361052e-02
5.099027461381273163e+00,2.871718765600528744e+00,1.383768334307648173e-01
5.044674386705820801e+00,2.841107684233396657e+00,2.000906105714299332e-01
4.985430117236713699e+00,2.807741933278479873e+00,2.632939980833608473e-01
4.922260821775500617e+00,2.772165648867454202e+00,3.267877297294026206e-01
4.856085336308202827e+00,2.734896309786921886e+00,3.897909407772667256e-01
4.788152321340309214e+00,2.696637148532223360e+00,4.518978444177853548e-01
4.719673445336307616e+00,2.658070564069339614e+00,5.120842663850163623e-01
4.651148537156968743e+00,2.619478054768290765e+00,5.678792280459460384e-01
4.582340941648339161e+00,2.580726338929432817e+00,6.159098740863350185e-01
4.513073280830903755e+00,2.541715519135809398e+00,6.533242711599647201e-01
4.444076021020854306e+00,2.502856986352410384e+00,6.783972122966601681e-01
4.377097714503578985e+00,2.465135506879990057e+00,6.898638120856622757e-01
4.314204850844265415e+00,2.429714905959381888e+00,6.865052099101798255e-01
4.256905636837466922e+00,2.397444589832685047e+00,6.681140283830042659e-01
4.205870484285238575e+00,2.368702127392637635e+00,6.365759413938706368e-01
4.161425604275430068e+00,2.343671237301205412e+00,5.951189095918657523e-01
4.124130078755360529e+00,2.322666788645048719e+00,5.461901401791922073e-01
4.094624150997089096e+00,2.306049359717350811e+00,4.905047120598493016e-01
4.072913723180238144e+00,2.293822274563748209e+00,4.283306809780033642e-01
4.058127964328559045e+00,2.285495090315458722e+00,3.610446920760401746e-01
4.049208196118400771e+00,2.280471570448597607e+00,2.908123749028569960e-01
4.045666482172296519e+00,2.278476914314962798e+00,2.190869647242117968e-01
4.047522922264981560e+00,2.279522441896791651e+00,1.462178602263512484e-01
4.054956329040263263e+00,2.283708858598915814e+00,7.265137312715634621e-02
4.068766586681404007e+00,2.291486650800705682e+00,-1.575544898935924414e-06
4.091235124689494462e+00,2.304140695659676386e+00,-6.913136508397929592e-02
4.125634613109719240e+00,2.323514126607360897e+00,-1.316526606909037556e-01
4.173997765331516341e+00,2.350751746496802852e+00,-1.840659228235815015e-01
4.235311535686300033e+00,2.385283018636658703e+00,-2.229493092995108172e-01
4.306252667624242747e+00,2.425236319806749918e+00,-2.467522748407262878e-01
4.383578178554212279e+00,2.468785236238176584e+00,-2.574974750290209280e-01
4.465394990468707803e+00,2.514863606259901907e+00,-2.600825034833054161e-01
4.550367713727747621e+00,2.562719352438029841e+00,-2.593419286402732782e-01
4.636702426167604862e+00,2.611342156632361355e+00,-2.577695609325133530e-01
4.722485373124770902e+00,2.659654212296144848e+00,-2.559381104676267671e-01
4.806457112144914667e+00,2.706946214653576988e+00,-2.543127450983472815e-01
4.887664974085747183e+00,2.752681630439436145e+00,-2.538276061137904049e-01
4.964521081389990265e+00,2.795966183673988859e+00,-2.547202757469441137e-01
5.034982441703923506e+00,2.835649282499357771e+00,-2.554471019903358231e-01
5.097741177339118579e+00,2.870994343924096359e+00,-2.530925226597313671e-01
5.152401609820050687e+00,2.901778525982376955e+00,-2.447062491550586194e-01
5.197959163018792239e+00,2.927436061939288514e+00,-2.282794667887632634e-01
5.231696178787801799e+00,2.946436395240687123e+00,-2.029958936369654077e-01
5.250489978087338194e+00,2.957020865815549904e+00,-1.691724208582770783e-01
5.253322238894222451e+00,2.958615965384988389e+00,-1.280769662651342622e-01
5.242016504741642713e+00,2.952248694533683882e+00,-8.146509454994362021e-02
5.219449473378316107e+00,2.939539179250468148e+00,-3.090661742732985287e-02
4.824169600109684097e+00,3.600371343796056056e+00,3.834862381082107356e-03
4.819601762136683121e+00,3.596962277717467238e+00,4.307999674570233556e-02
4.798170085518833616e+00,3.580967401761477653e+00,8.011921252005695104e-02
4.764050459544915128e+00,3.555503263101273514e+00,1.143646922768592339e-01
4.720886320869682073e+00,3.523289029181633225e+00,1.469214943320770184e-01
4.669908678354119047e+00,3.485243425792577732e+00,1.790151627624023412e-01
4.611378991093200597e+00,3.441561584928035433e+00,2.107799570526985578e-01
4.546542834372403696e+00,3.393173103583158934e+00,2.418969054550169639e-01
4.477486586289134429e+00,3.341635086200142268e+00,2.729820717582147616e-01
4.405863337989118556e+00,3.288181266764957922e+00,3.055058336526527696e-01
4.332684609441654899e+00,3.233566562250479670e+00,3.400319134745575234e-01
4.259060212126750677e+00,3.178619246490518080e+00,3.750217012020048979e-01
4.186246749363316866e+00,3.124277146915480863e+00,4.077730024502823625e-01
4.114936027685733855e+00,3.071056572160490994e+00,4.360161734727512894e-01
4.045292288539932279e+00,3.019080098802329637e+00,4.577257575266255318e-01
3.978045175656513610e+00,2.968892274109562912e+00,4.695363426062148515e-01
3.915092271361794385e+00,2.921909300578472646e+00,4.667549882320805033e-01
3.858710635229676278e+00,2.879830591935684136e+00,4.461528444663909743e-01
3.810481625491694224e+00,2.843836346501952939e+00,4.086436613074623803e-01
3.771133587152198707e+00,2.814470142281253917e+00,3.584996799086579422e-01
3.740839930931838975e+00,2.791861399057941284e+00,2.999480691569602619e-01
3.719063956745518595e+00,2.775609567148489276e+00,2.351306039786168756e-01
3.704370638682899841e+00,2.764643658881762889e+00,1.651784474317195828e-01
3.695089932661227650e+00,2.757717287966058528e+00,9.192289675087494949e-02
3.690326379808047896e+00,2.754162156076239487e+00,1.756135642903976918e-02
3.690036879276061388e+00,2.753946096213967021e+00,-5.676924340524093504e-02
3.694280988865684900e+00,2.757113557520896041e+00,-1.308808561425851003e-01
3.703035432125991289e+00,2.763647168330221504e+00,-2.039158150935741765e-01
3.716911989258716353e+00,2.774003512072795274e+00,-2.737746466001371171e-01
3.737442715088070244e+00,2.789325990980182635e+00,-3.384284922812171859e-01
3.766157184011142967e+00,2.810756156093076719e+00,-3.967812806323485764e-01
3.803583422815354442e+00,2.838688084044715509e+00,-4.473424237935483827e-01
3.849372029327439826e+00,2.872861009216068684e+00,-4.866475104017286557e-01
3.902904544066363890e+00,2.912813363300589486e+00,-5.103797962801723820e-01
3.963167221873455937e+00,2.957788568623415326e+00,-5.165695957260466598e-01
4.028296578357541513e+00,3.006395870638636669e+00,-5.071457149771977369e-01
4.096097594505470063e+00,3.056997084081403138e+00,-4.860658080768954781e-01
4.165269392784129110e+00,3.108621338816490276e+00,-4.565502560293505652e-01
4.235656490828881182e+00,3.161152595339379978e+00,-4.206096861905798678e-01
4.307143905767913061e+00,3.214505039702591827e+00,-3.804951951982256109e-01
4.378826078073950079e+00,3.268002835266379247e+00,-3.392020893136737936e-01
4.449469440861515857e+00,3.320725347137429395e+00,-2.990187218417974524e-01
4.518104948135980514e+00,3.371949357494003596e+00,-2.602230781486903899e-01
4.583582473101609267e+00,3.420816504400193914e+00,-2.218567448189991409e-01
4.644068987402518722e+00,3.465958763239965101e+00,-1.835515713761652068e-01
4.697830640271912550e+00,3.506082127555695926e+00,-1.459865281989457531e-01
4.744212472331496677e+00,3.540697788459552520e+00,-1.095465082391228473e-01
4.782704863382607030e+00,3.569425406512503951e+00,-7.323248524354586397e-02
4.810828158239860208e+00,3.590414366953462721e+00,-3.550668657917351728e-02
4.824169600109684097e+00,3.600371343796056056e+00,3.834862381082029294e-03
4.299518029989166656e+00,4.163851013523736100e+00,2.989310649481327284e-02
4.319831230777488429e+00,4.183523251458409753e+00,8.491728858288698223e-02
4.332268303165816015e+00,4.195567884393589075e+00,1.352448021344458129e-01
4.334909637776561908e+00,4.198125874316946948e+00,1.799499979343879841e-01
4.325683650406935143e+00,4.189191003805456504e+00,2.177846831874746814e-01
4.304140330945703141e+00,4.168327462369500580e+00,2.470648055919443253e-01
4.271997212725939796e+00,4.137198588285556866e+00,2.662148891457468136e-01
4.231628897566118930e+00,4.098104055172763438e+00,2.748300126211925543e-01
4.184333160509914329e+00,4.052300688073655621e+00,2.744219957254805942e-01
4.130401601724076777e+00,4.000070886001656945e+00,2.681166650423972841e-01
4.070442631791688193e+00,3.942003861748837323e+00,2.593447484553336735e-01
4.005860534991443345e+00,3.879459588799743841e+00,2.504044870802966671e-01
3.938031995287140763e+00,3.813771311224523508e+00,2.419981375604952356e-01
3.867782311767389736e+00,3.745738286619629598e+00,2.340364929862695509e-01
3.796037190966089714e+00,3.676257011769707095e+00,2.266604215850860082e-01
3.724421539440295081e+00,3.606901120921030657e+00,2.200314365229255054e-01
3.654691959080572872e+00,3.539371788138085062e+00,2.128416003750963070e-01
3.588038084463231137e+00,3.474821110260964740e+00,2.012964155149083167e-01
3.525747490715254617e+00,3.414496034263746260e+00,1.801980778956292772e-01
3.470426886538189315e+00,3.360921016746724721e+00,1.455745102917235523e-01
3.425533652538220508e+00,3.317444344108698928e+00,9.664894679420465984e-02
3.393043413588153534e+00,3.285979302343958519e+00,3.576465396367699279e-02
3.371871250021385436e+00,3.265475205347253773e+00,-3.310519656670796868e-02
3.358990362102696636e+00,3.253000761039491540e+00,-1.059080388853477633e-01
3.351875382218959754e+00,3.246110287271627648e+00,-1.795548318133610155e-01
3.349578624286281059e+00,3.243886001251869544e+00,-2.524288546856731097e-01
3.351981621241044706e+00,3.246213174027003046e+00,-3.240779046319748891e-01
3.359016944064849408e+00,3.253026504234258987e+00,-3.940512015941145529e-01
3.370903422816353689e+00,3.264537916967375164e+00,-4.609213338423051032e-01
3.388435741923715661e+00,3.281517021177526416e+00,-5.226864753842808131e-01
3.412370794008006580e+00,3.304696826491698047e+00,-5.780706635323963338e-01
3.442632442328767972e+00,3.334003598588573425e+00,-6.268457101250461960e-01
3.478497422145559348e+00,3.368736894627462952e+00,-6.684875669229334294e-01
3.519455246468628395e+00,3.408402335528002425e+00,-7.008874674225993306e-01
3.565448924140735443e+00,3.452944728432252752e+00,-7.209885409766865205e-01
3.616173320663010227e+00,3.502068567057063930e+00,-7.267029651883630814e-01
3.670453610102580644e+00,3.554636095933756845e+00,-7.178139295210240745e-01
3.726532939924300347e+00,3.608945898262109431e+00,-6.951170322661149870e-01
3.782901184732632149e+00,3.663535499151936659e+00,-6.594632651899551279e-01
3.838817526276339986e+00,3.717687456135332358e+00,-6.121344608806363885e-01
3.894213180969237520e+00,3.771335156023781110e+00,-5.556643883786718252e-01
3.949211552083705890e+00,3.824598108222102777e+00,-4.934162365231566927e-01
4.003618576367560244e+00,3.877288372951079420e+00,-4.280838354822420477e-01
4.056715795704758598e+00,3.928710162326164657e+00,-3.609186285969087082e-01
4.107522485467926643e+00,3.977913697510476521e+00,-2.924987884800592797e-01
4.155214466544595808e+00,4.024100805543965542e+00,-2.238219552743441476e-01
4.199146922377212654e+00,4.066647016414416171e+00,-1.563409699032911326e-01
4.238503551716129358e+00,4.104761786446475824e+00,-9.122109201242815935e-02
4.272239549229993827e+00,4.137433278102179202e+00,-2.902018951036240690e-02
4.299518029989166656e+00,4.163851013523736100e+00,2.989310649481311671e-02
3.747824196819438569e+00,4.699622895344155005e+00,-1.173201852057985037e-02
3.761713720163868402e+00,4.717039806727109763e+00,6.947845252691435547e-02
3.770415198650006516e+00,4.727951115627751832e+00,1.464380501970731496e-01
3.774096077575820551e+00,4.732566791808461737e+00,2.170124312805718769e-01
3.772598273346080333e+00,4.730688604710784340e+00,2.790312698854988116e-01
3.766036362814515925e+00,4.722460229164910928e+00,3.322981307107482629e-01
3.755028071353770258e+00,4.708656268287704449e+00,3.780725525786192698e-01
3.739956031285855076e+00,4.689756527834876287e+00,4.156374667631900222e-01
3.720298885809389944e+00,4.665107247055722439e+00,4.403181366743376679e-01
3.695230042532662296e+00,4.633671911875623550e+00,4.464195969777502992e-01
3.664897298767941347e+00,4.595635854262178022e+00,4.322068840319988059e-01
3.630643865224930877e+00,4.552683407170477814e+00,4.010542768847694672e-01
3.593714889291236947e+00,4.506375936039125563e+00,3.578643939036651456e-01
3.553995433322404640e+00,4.456569313620669881e+00,3.058524890252886652e-01
3.510286139093758084e+00,4.401759592270717114e+00,2.473454722578620757e-01
3.461680929339766788e+00,4.340810587035435653e+00,1.860123818559886455e-01
3.408435065289221466e+00,4.274042385371472186e+00,1.263529013043138971e-01
3.351659093020669555e+00,4.202847568014469459e+00,7.104859525706361256e-02
3.292684879956424115e+00,4.128896243887036910e+00,1.995225971962526559e-02
3.233060964457060038e+00,4.054130218674681707e+00,-2.855330022368054652e-02
3.175042381732017027e+00,3.981377217090075415e+00,-7.669031558719281716e-02
3.121734557658596199e+00,3.914531320014904114e+00,-1.279139459073350138e-01
3.076434251956219335e+00,3.857726533380128497e+00,-1.863430828957393925e-01
3.041512007676709928e+00,3.813935424151454701e+00,-2.536950617216470749e-01
3.017593300764536135e+00,3.783942314355410286e+00,-3.271107654047159530e-01
3.003623051389022081e+00,3.766424175731258650e+00,-4.012753057399173762e-01
2.997798980282122105e+00,3.759121021559478582e+00,-4.726419192692448146e-01
2.998691649393822267e+00,3.760240393220207533e+00,-5.406267793445483916e-01
3.005720557217260946e+00,3.769054364847886696e+00,-6.050047431709039136e-01
3.018794550409417354e+00,3.785448633765723159e+00,-6.639323192384389838e-01
3.037714599271290172e+00,3.809173624625151522e+00,-7.154149980052365576e-01
3.061973746910821248e+00,3.839593633590627331e+00,-7.594865031391064836e-01
3.090946861776707077e+00,3.875924770490994042e+00,-7.974404025260015683e-01
3.124082388810996314e+00,3.917475407159543010e+00,-8.291492789543615238e-01
